0.000000000000000000e+00,0.000000000000000000e+00,3.200000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000178e-01,1.290000000000000036e+00,2.277609848580148366e+02,9.103158150052937003e+01,2.135365066253151589e+00
5.799999999999999600e-01,3.080000000000000071e+00,1.541457497322597305e+02,1.609581813973457258e+02,3.775661940812609085e+00
1.149999999999999911e+00,6.440000000000000391e+00,7.519386705442768459e+01,2.293509404982710294e+02,5.379978884025706343e+00
2.029999999999999805e+00,6.320000000000000284e+00,2.482478529612313167e+01,2.594261749442761698e+02,6.085465968142764304e+00
3.569999999999999840e+00,5.530000000000000249e+00,3.569570111728466166e+00,2.443428602570969872e+02,5.731650481963188604e+00
5.000000000000000000e+00,4.940000000000000391e+00,5.895334284538580327e-01,2.167887602396131115e+02,5.085302680029875511e+00
7.000000000000000000e+00,4.019999999999999574e+00,4.749543012380168933e-02,1.806294181852845497e+02,4.237098193534573731e+00
9.220000000000000639e+00,3.459999999999999964e+00,2.900487540958725501e-03,1.471163121362095865e+02,3.450967548112186201e+00
1.209999999999999964e+01,2.779999999999999805e+00,7.714684990923134102e-05,1.126929637287253030e+02,2.643484975128704395e+00
2.385000000000000142e+01,9.200000000000000400e-01,8.194151345130647670e-11,3.798040300735650732e+01,8.909218586261031803e-01
