9.999999974752427079e-07,1.000000000000000000e+00,3.999987185920872435e-08,1.599990519034980713e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000008591450751e-05,9.999995827674865723e-01,4.399773558816377772e-07,2.129463792799324295e-11,9.999999482453924005e-01,5.175456618778852443e-08,4.148899389405923032e-14
1.110000011976808310e-04,9.999956488609313965e-01,4.418224762048339471e-06,2.175314328667354857e-08,9.999994306994617332e-01,5.692453228458290649e-07,5.521545587212129426e-11
1.111000077798962593e-03,9.999556541442871094e-01,3.070832826779223979e-05,1.372938731947215274e-05,9.999942552545508789e-01,5.688668677767191664e-06,5.607677136641537829e-08
1.970665296539664268e-03,9.999213218688964844e-01,3.555759758455678821e-05,4.325632835389114916e-05,9.999898061263570170e-01,9.888098647025927781e-06,3.057749960144127243e-07
5.462661385536193848e-03,9.997817873954772949e-01,3.641597140813246369e-05,1.819137105485424399e-04,9.999717337898046399e-01,2.301078510424350349e-05,5.255425091157417021e-06
1.430458761751651764e-02,9.994294047355651855e-01,3.641044531832449138e-05,5.343013908714056015e-04,9.999259752840550242e-01,3.259099747611861417e-05,4.143371846888138849e-05
4.374228417873382568e-02,9.982652068138122559e-01,3.620375719037838280e-05,1.698712469078600407e-03,9.997736483613367531e-01,3.336897545851953093e-05,1.929826632048019925e-04
1.746824085712432861e-01,9.932474493980407715e-01,3.529199602780863643e-05,6.717431358993053436e-03,9.990964335451388845e-01,3.335424645355672656e-05,8.702122084074573978e-04
3.666405379772186279e-01,9.863265752792358398e-01,3.406499308766797185e-05,1.363950967788696289e-02,9.981046450656074764e-01,3.333457581234749279e-05,1.862020358579939434e-03
2.067725181579589844e+00,9.401388764381408691e-01,2.681156183825805783e-05,5.983448401093482971e-02,9.893677713888135994e-01,3.315766028623326304e-05,1.059907095090194783e-02
6.226665019989013672e+00,8.766956925392150879e-01,1.934184365381952375e-05,1.232850328087806702e-01,9.683957366656820165e-01,3.272753551842786762e-05,3.157153579880275091e-02
7.948032855987548828e+00,8.590385913848876953e-01,1.770666858647018671e-05,1.409437507390975952e-01,9.598738888670325098e-01,3.255208184466269592e-05,4.009355905112494539e-02
1.656358146667480469e+01,7.992498278617858887e-01,1.328773123532300815e-05,2.007368952035903931e-01,9.185666992222608629e-01,3.169348917353399190e-05,8.140160728856736527e-02
3.808230972290039062e+01,7.207834720611572266e-01,9.380690244142897427e-06,2.792071700096130371e-01,8.244717379441436345e-01,2.967779085349171747e-05,1.754985842650051142e-01
8.470074462890625000e+01,6.359262466430664062e-01,6.625217793043702841e-06,3.640671968460083008e-01,6.578519368208995965e-01,2.586482221401980151e-05,3.421221983568901726e-01
1.000000000000000000e+02,6.172341704368591309e-01,6.153550657472806051e-06,3.827597498893737793e-01,6.123248387332790310e-01,2.475426025988064008e-05,3.876504070064624718e-01
