9.999999974752427079e-07,1.000000000000000000e+00,3.999987185920872435e-08,1.599990519034980713e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000008591450751e-05,9.999995827674865723e-01,4.399773558816377772e-07,2.129463792799324295e-11,9.999995709919012876e-01,4.289886820449064199e-07,1.941673623307766886e-11
1.110000011976808310e-04,9.999956488609313965e-01,4.418224762048339471e-06,2.175314328667354857e-08,9.999952809210507221e-01,4.693402584649492035e-06,2.567636462071404003e-08
1.111000077798962593e-03,9.999556541442871094e-01,3.070832826779223979e-05,1.372938731947215274e-05,9.999523825339842187e-01,3.166133287909531487e-05,1.595613313737636536e-05
1.970665296539664268e-03,9.999213218688964844e-01,3.555759758455678821e-05,4.325632835389114916e-05,9.999155133267393358e-01,3.607042511744870873e-05,4.841624814365734725e-05
5.462661385536193848e-03,9.997817873954772949e-01,3.641597140813246369e-05,1.819137105485424399e-04,9.997658724529309149e-01,3.678587710762139067e-05,1.973416699620924968e-04
1.430458761751651764e-02,9.994294047355651855e-01,3.641044531832449138e-05,5.343013908714056015e-04,9.993878624757212004e-01,3.672432311939606304e-05,5.754132011598652287e-04
4.374228417873382568e-02,9.982652068138122559e-01,3.620375719037838280e-05,1.698712469078600407e-03,9.981384340600316651e-01,3.652051658766990790e-05,1.825045423381094038e-03
1.746824085712432861e-01,9.932474493980407715e-01,3.529199602780863643e-05,6.717431358993053436e-03,9.927437751923610110e-01,3.565070955445706619e-05,7.220574098084858380e-03
3.666405379772186279e-01,9.863265752792358398e-01,3.406499308766797185e-05,1.363950967788696289e-02,9.852788104755466625e-01,3.447450138615777319e-05,1.468671502306752828e-02
2.067725181579589844e+00,9.401388764381408691e-01,2.681156183825805783e-05,5.983448401093482971e-02,9.348775409871802333e-01,2.737377485833493931e-05,6.509508523796214696e-02
6.226665019989013672e+00,8.766956925392150879e-01,1.934184365381952375e-05,1.232850328087806702e-01,8.647434496463128895e-01,1.982269028420209685e-05,1.352367276634033610e-01
7.948032855987548828e+00,8.590385913848876953e-01,1.770666858647018671e-05,1.409437507390975952e-01,8.451783982583171984e-01,1.814403082711623448e-05,1.548034577108566012e-01
1.656358146667480469e+01,7.992498278617858887e-01,1.328773123532300815e-05,2.007368952035903931e-01,7.791008956579279499e-01,1.357707101756908607e-05,2.208855272710552597e-01
3.808230972290039062e+01,7.207834720611572266e-01,9.380690244142897427e-06,2.792071700096130371e-01,6.932174563609281304e-01,9.520990227250393317e-06,3.067730226488457057e-01
8.470074462890625000e+01,6.359262466430664062e-01,6.625217793043702841e-06,3.640671968460083008e-01,6.017980172346173440e-01,6.663946367105622477e-06,3.981953188190165971e-01
1.000000000000000000e+02,6.172341704368591309e-01,6.153550657472806051e-06,3.827597498893737793e-01,5.818889043700884445e-01,6.176107789744586244e-06,4.181049195221228643e-01
