0.000000000000000000e+00,3.000000000000000000e+01,4.000000000000000000e+00,3.000000000000000000e+01,4.000000000000000000e+00
1.000000000000000000e+00,4.720000000000000284e+01,6.099999999999999645e+00,4.642086381910525006e+01,4.729154247056259308e+00
2.000000000000000000e+00,7.020000000000000284e+01,9.800000000000000711e+00,6.737335383113052956e+01,9.270310480546152476e+00
3.000000000000000000e+00,7.740000000000000568e+01,3.520000000000000284e+01,7.285920350426182779e+01,2.802159760215036854e+01
4.000000000000000000e+00,3.629999999999999716e+01,5.939999999999999858e+01,3.692506493522078870e+01,5.451013912697636954e+01
5.000000000000000000e+00,2.060000000000000142e+01,4.170000000000000284e+01,1.470368020689062227e+01,4.438101921204712141e+01
6.000000000000000000e+00,1.810000000000000142e+01,1.900000000000000000e+01,9.467040750190784948e+00,2.622283655725916418e+01
7.000000000000000000e+00,2.139999999999999858e+01,1.300000000000000000e+01,9.366750762192904034e+00,1.460959521380213211e+01
8.000000000000000000e+00,2.200000000000000000e+01,8.300000000000000711e+00,1.187838534767870691e+01,8.414243561607609223e+00
9.000000000000000000e+00,2.539999999999999858e+01,9.099999999999999645e+00,1.711576817742712819e+01,5.359383136747947418e+00
1.000000000000000000e+01,2.710000000000000142e+01,7.400000000000000355e+00,2.617291984690613660e+01,4.108953651761773962e+00
1.100000000000000000e+01,4.029999999999999716e+01,8.000000000000000000e+00,4.065708505830917829e+01,4.282293915458413203e+00
1.200000000000000000e+01,5.700000000000000000e+01,1.230000000000000071e+01,6.092151884610677826e+01,7.088731528712680863e+00
1.300000000000000000e+01,7.659999999999999432e+01,1.950000000000000000e+01,7.558772984489731073e+01,1.967058475561291075e+01
1.400000000000000000e+01,5.229999999999999716e+01,4.570000000000000284e+01,4.940798541800930366e+01,4.954838786997021316e+01
1.500000000000000000e+01,1.950000000000000000e+01,5.110000000000000142e+01,1.880013554467066328e+01,5.005397418194303327e+01
1.600000000000000000e+01,1.119999999999999929e+01,2.969999999999999929e+01,1.026867537925368445e+01,3.125605538266536243e+01
1.700000000000000000e+01,7.599999999999999645e+00,1.580000000000000071e+01,9.083402998951683571e+00,1.750230644510708444e+01
1.800000000000000000e+01,1.459999999999999964e+01,9.699999999999999289e+00,1.083988507880191143e+01,9.906162158169346199e+00
1.900000000000000000e+01,1.619999999999999929e+01,1.009999999999999964e+01,1.515240352129261048e+01,6.068794272225892072e+00
2.000000000000000000e+01,2.469999999999999929e+01,8.599999999999999645e+00,2.286899568051050835e+01,4.345373931292143332e+00
