0.000000000000000000e+00,7.901072998739110176e+00,4.596533342889269846e+00,1.472316821805839915e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.128928343793604228e+01
2.500000000000000000e+00,6.636349396825279712e+01,2.963454598741889967e+01,3.376234229310699675e+01,7.618062919587218573e+01,4.138117884448237760e+01,3.519950815951966661e+01
5.000000000000000000e+00,8.117132391653369439e+01,4.604380646957010015e+01,3.679985129424930079e+01,8.588182824507300950e+01,5.574324829341352938e+01,3.935973017711543065e+01
1.000000000000000000e+01,9.473030806278759997e+01,8.197473361916850365e+01,4.971760228596539832e+01,9.105366585275643843e+01,6.738518891101274733e+01,4.253072195397668054e+01
1.500000000000000000e+01,9.511648304932440112e+01,8.057160929524890491e+01,4.692812009529549755e+01,9.240787949606334450e+01,7.192564875271095559e+01,4.376809130134671477e+01
2.000000000000000000e+01,9.144171655392000275e+01,7.903571963714419724e+01,4.783657455501349887e+01,9.270354195912115358e+01,7.386708926698561584e+01,4.434580614680017163e+01
3.000000000000000000e+01,9.125709922635449800e+01,7.567238036582979532e+01,4.692872724973850040e+01,9.211244015938909513e+01,7.444238075259906395e+01,4.469542239626315450e+01
4.000000000000000000e+01,9.367229784099200174e+01,7.162471986183030026e+01,4.059775293511810190e+01,9.078262853828000800e+01,7.294667308473354694e+01,4.455321823677208215e+01
5.000000000000000000e+01,8.875423282301899519e+01,6.906286327557420179e+01,4.378366388507100027e+01,8.899417703822525993e+01,7.037822711079783744e+01,4.415960685098809790e+01
6.000000000000000000e+01,8.526970321782789597e+01,6.714738431689339393e+01,4.445738765238549917e+01,8.681880299761824915e+01,6.713727778379951872e+01,4.360807149481525613e+01
8.000000000000000000e+01,8.113239533696079775e+01,6.089947629388240102e+01,4.132715926182969923e+01,8.136860520024897880e+01,5.942967799171595544e+01,4.220909278358472250e+01
1.000000000000000000e+02,7.613592847579600686e+01,5.480925777214920203e+01,4.106273321483320160e+01,7.451487849632556504e+01,5.092609494780042922e+01,4.059765605336562544e+01
1.200000000000000000e+02,6.524805912502290539e+01,4.398128997780249705e+01,3.923583002893769844e+01,6.645960360311507031e+01,4.238600351789026632e+01,3.894140024701238900e+01
1.600000000000000000e+02,4.259965870971659996e+01,2.977145816366749997e+01,3.661946054424179664e+01,4.848567333184799821e+01,2.726426868922968083e+01,3.599246146543659819e+01
2.000000000000000000e+02,2.515779754459759943e+01,2.008901656277100045e+01,3.489371440105610134e+01,3.165612576174747161e+01,1.626551181211329933e+01,3.394189480468848785e+01
2.400000000000000000e+02,1.543018239949939918e+01,1.096184516669799969e+01,3.221107716086760320e+01,1.893244779054931470e+01,9.231448985903616844e+00,3.277759842737667384e+01
